371.58,0,0,371.58,0.01,0.01,371.58,0.01,0.01
372.18,0,0,372.18,0.01,0.01,372.18,0.01,0.01
372.78,0,0,372.78,0.01,0.01,372.78,0.01,0.01
373.37,0,0,373.37,0.01,0.01,373.37,0.01,0.01
373.97,0,0,373.97,0.01,0.01,373.97,0.01,0.01
374.56,0,0,374.56,0.01,0.01,374.56,0.01,0.01
375.16,0,0,375.16,0.01,0.01,375.16,0.01,0.01
375.76,0,0,375.76,0.01,0.01,375.76,0.01,0.01
376.35,0,0,376.35,0.01,0.01,376.35,0.01,0.01
376.95,0,0,376.95,0.01,0.01,376.95,0.01,0.01
377.55,0,0,377.55,0.01,0.01,377.55,0.01,0.01
378.14,0,0,378.14,0.01,0.01,378.14,0.01,0.01
378.74,0,0,378.74,0.01,0.01,378.74,0.01,0.01
379.33,0,0,379.33,0.01,0.01,379.33,0.01,0.01
379.93,0,0,379.93,0.01,0.01,379.93,0,0
380.53,0,0,380.53,0.01,0.01,380.53,0,0
381.12,0,0,381.12,0.01,0.01,381.12,0,0
381.72,0,0,381.72,0.01,0.01,381.72,0,0
382.31,0,0,382.31,0.01,0.01,382.31,0,0
382.91,0,0,382.91,0.01,0.01,382.91,0,0
383.51,0,0,383.51,0.01,0.01,383.51,0,0
384.1,0,0,384.1,0.01,0.01,384.1,0,0
384.7,0,0,384.7,0.01,0.01,384.7,0,0
385.29,0,0,385.29,0.01,0.01,385.29,0,0
385.89,0,0,385.89,0.01,0.01,385.89,0,0
386.49,0,0,386.49,0.01,0.01,386.49,0,0
387.08,0,0,387.08,0.01,0.01,387.08,0,0
387.68,0,0,387.68,0.01,0.01,387.68,0,0
388.27,0,0,388.27,0.01,0.01,388.27,0,0
388.87,0,0,388.87,0.01,0.01,388.87,0,0
389.46,0,0,389.46,0.01,0.01,389.46,0,0
390.06,0,0,390.06,0.01,0.01,390.06,0,0
390.65,0,0,390.65,0.01,0.01,390.65,0,0
391.25,0,0,391.25,0.01,0.01,391.25,0,0
391.85,0,0,391.85,0.01,0.01,391.85,0,0
392.44,0,0,392.44,0.01,0.01,392.44,0,0
393.04,0,0,393.04,0.01,0.01,393.04,0,0
393.63,0,0,393.63,0.01,0.01,393.63,0,0
394.23,0,0,394.23,0.01,0.01,394.23,0,0
394.82,0,0,394.82,0.01,0.01,394.82,0,0
395.42,0,0,395.42,0.01,0.01,395.42,0,0
396.01,0,0,396.01,0.01,0.01,396.01,0,0
396.61,0,0,396.61,0.01,0.01,396.61,0,0
397.2,0,0,397.2,0.01,0.01,397.2,0,0
397.8,0,0,397.8,0.01,0.01,397.8,0,0
398.39,0,0,398.39,0.01,0.01,398.39,0,0
398.99,0,0,398.99,0.01,0.01,398.99,0,0
399.58,0,0,399.58,0.01,0.01,399.58,0,0
400.18,0,0,400.18,0.01,0.01,400.18,0,0
400.77,0,0,400.77,0.01,0.01,400.77,0,0
401.37,0,0,401.37,0.01,0.01,401.37,0,0
401.96,0,0,401.96,0.01,0.01,401.96,0,0
402.56,0,0,402.56,0.01,0.01,402.56,0,0
403.15,0,0,403.15,0.01,0.01,403.15,0,0
403.75,0,0,403.75,0.01,0.01,403.75,0,0
404.34,0,0,404.34,0,0,404.34,0,0
404.94,0,0,404.94,0,0,404.94,0,0
405.53,0,0,405.53,0,0,405.53,0,0
406.13,0,0,406.13,0,0,406.13,0,0
406.72,0,0,406.72,0,0,406.72,0,0
407.32,0,0,407.32,0,0,407.32,0,0
407.91,0,0,407.91,0,0,407.91,0,0
408.51,0,0,408.51,0,0,408.51,0,0
409.1,0,0,409.1,0,0,409.1,0,0
409.7,0,0,409.7,0,0,409.7,0,0
410.29,0,0,410.29,0,0,410.29,0,0
410.89,0,0,410.89,0,0,410.89,0,0
411.48,0,0,411.48,0,0,411.48,0,0
412.07,0,0,412.07,0,0,412.07,0,0
412.67,0,0,412.67,0,0,412.67,0,0
413.26,0,0,413.26,0,0,413.26,0,0
413.86,0,0,413.86,0,0,413.86,0,0
414.45,0,0,414.45,0,0,414.45,0,0
415.05,0,0,415.05,0,0,415.05,0,0
415.64,0,0,415.64,0,0,415.64,0,0
416.23,0,0,416.23,0,0,416.23,0,0
416.83,0,0,416.83,0,0,416.83,0,0
417.42,0,0,417.42,0,0,417.42,0,0
418.02,0,0,418.02,0,0,418.02,0,0
418.61,0,0,418.61,0,0,418.61,0,0
419.21,0,0,419.21,0,0,419.21,0,0
419.8,0,0,419.8,0,0,419.8,0,0
420.39,0,0,420.39,0,0,420.39,0,0
420.99,0,0,420.99,0,0,420.99,0,0
421.58,0,0,421.58,0,0,421.58,0,0
422.18,0,0,422.18,0,0,422.18,0,0
422.77,0,0,422.77,0,0,422.77,0,0
423.36,0,0,423.36,0,0,423.36,0,0
423.96,0,0,423.96,0,0,423.96,0,0
424.55,0,0,424.55,0,0,424.55,0,0
425.14,0,0,425.14,0,0,425.14,0,0
425.74,0,0,425.74,0,0,425.74,0,0
426.33,0,0,426.33,0,0,426.33,0,0
426.93,0,0,426.93,0,0,426.93,0,0
427.52,0,0,427.52,0,0,427.52,0,0
428.11,0,0,428.11,0,0,428.11,0,0
428.71,0,0,428.71,0,0,428.71,0,0
429.3,0,0,429.3,0,0,429.3,0,0
429.89,0,0,429.89,0,0,429.89,0,0
430.49,0,0,430.49,0,0,430.49,0,0
431.08,0,0,431.08,0,0,431.08,0,0
431.67,0,0,431.67,0,0,431.67,0,0
432.27,0,0,432.27,0,0,432.27,0,0
432.86,0,0,432.86,0,0,432.86,0,0
433.45,0,0,433.45,0,0,433.45,0,0
434.05,0,0,434.05,0,0,434.05,0,0
434.64,0,0,434.64,0,0,434.64,0,0
435.23,0,0,435.23,0,0,435.23,0,0
435.83,0,0,435.83,0,0,435.83,0,0
436.42,0,0,436.42,0,0,436.42,0,0
437.01,0,0,437.01,0,0,437.01,0,0
437.61,0,0,437.61,0,0,437.61,0,0
438.2,0,0,438.2,0,0,438.2,0,0
438.79,0,0,438.79,0,0,438.79,0,0
439.39,0,0,439.39,0,0,439.39,0,0
439.98,0,0,439.98,0,0,439.98,0,0
440.57,0,0,440.57,0,0,440.57,0,0
441.16,0,0,441.16,0,0,441.16,0,0
441.76,0,0,441.76,0,0,441.76,0,0
442.35,0,0,442.35,0,0,442.35,0,0
442.94,0,0,442.94,0,0,442.94,0,0
443.54,0,0,443.54,0,0,443.54,0,0
444.13,0,0,444.13,0,0,444.13,0,0
444.72,0,0,444.72,0,0,444.72,0,0
445.31,0,0,445.31,0,0,445.31,0,0
445.91,0,0,445.91,0,0,445.91,0,0
446.5,0,0,446.5,0,0,446.5,0,0
447.09,0,0,447.09,0,0,447.09,0,0
447.69,0,0,447.69,0,0,447.69,0,0
448.28,0,0,448.28,0,0,448.28,0,0
448.87,0,0,448.87,0,0,448.87,0,0
449.46,0,0,449.46,0,0,449.46,0,0
450.06,0,0,450.06,0,0,450.06,0,0
450.65,0,0,450.65,0,0,450.65,0,0
451.24,0,0,451.24,0,0,451.24,0,0
451.83,0,0,451.83,0,0,451.83,0,0
452.42,0,0,452.42,0,0,452.42,0,0
453.02,0,0,453.02,0,0,453.02,0,0
453.61,0,0,453.61,0,0,453.61,0,0
454.2,0,0,454.2,0,0,454.2,0,0
454.79,0,0,454.79,0,0,454.79,0,0
455.39,0,0,455.39,0,0,455.39,0,0
455.98,0,0,455.98,0,0,455.98,0,0
456.57,0,0,456.57,0,0,456.57,0,0
457.16,0,0,457.16,0,0,457.16,0,0
457.75,0,0,457.75,0,0,457.75,0,0
458.35,0,0,458.35,0,0,458.35,0,0
458.94,0,0,458.94,0,0,458.94,0,0
459.53,0,0,459.53,0,0,459.53,0,0
460.12,0,0,460.12,0,0,460.12,0,0
460.71,0,0,460.71,0,0,460.71,0,0
461.31,0,0,461.31,0,0,461.31,0,0
461.9,0,0,461.9,0,0,461.9,0,0
462.49,0,0,462.49,0,0,462.49,0,0
463.08,0,0,463.08,0,0,463.08,0,0
463.67,0,0,463.67,0,0,463.67,0,0
464.26,0,0,464.26,0,0,464.26,0,0
